TubeNumber,BirdID,SampleDate,Qubit,Island.x,SumVeg_X_Inverts,TQ,TQcorrected,BirthDate,BirthYear,Lifespan,ReproductiveOutput,SexEstimate,CatchTime,season,Sequenced,survive,SamplingAge,Timeinfridge,SampleLeft,SampleType,TerminalYear,LatestEligibleDate,nage,FPID,pop_died,Froh_imp,SequencingRun,mean_TQ_FPID,meancentredTQ,Type
1386,7231,2023-07-12,NA,CN,18.3,41450.18,41450.18,2021-02-03,2021,NA,NA,1,229,major,0,1,2.4,89,NA,F,0,NA,NA,major_2023,NA,0.086525241,NA,29861.58901098901,11588.59098901099,F
1387,7663,2023-07-13,NA,CN,NA,NA,NA,2022-09-16,2022,NA,NA,0,189,major,0,NA,0.8,88,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1388,7093,2023-07-13,NA,CN,5.81,7946.57,7946.57,2018-10-14,2018,NA,1,0,240,major,0,1,4.7,88,NA,F,0,NA,NA,major_2023,NA,0.16654929,NA,29861.58901098901,-21915.01901098901,F
139,5821,2018-02-12,0.0924,CN,28.17,61770.93,61770.93,2012-03-03,2012,7.6,3,1,181,minor,0,1,5.9,30,Y,F,0,2019-09-23,0.7763157894736843,minor_2018,0.05825242718446602,0.102929434,NA,41565.9888425926,20204.941157407404,F
1390,6729,2023-07-13,NA,CN,13.22,24451.19,24451.19,2016-10-10,2016,NA,NA,0,317,major,0,1,6.8,88,NA,F,0,NA,NA,major_2023,NA,0.137960174,NA,29861.58901098901,-5410.399010989011,F
1391,6738,2023-07-17,NA,CN,12.11,38158.91,38158.91,2017-06-23,2017,NA,NA,0,117,major,1,1,6.1,84,NA,F,0,NA,NA,major_2023,NA,NA,2,29861.58901098901,8297.320989010994,F
1393,7662,2023-07-17,NA,CN,17.79,47451.58,47451.58,2022-09-15,2022,NA,NA,1,169,major,0,1,0.8,84,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,17589.990989010992,F
1394,7716,2023-07-17,NA,CN,NA,NA,NA,2022-10-16,2022,NA,NA,NA,245,major,0,NA,0.8,84,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1395,6211,2023-07-17,NA,CN,13.69,43562.18,43562.18,2014-05-11,2014,NA,3,0,360,major,0,1,9.2,84,NA,F,0,NA,NA,major_2023,NA,0.06580473,NA,29861.58901098901,13700.59098901099,F
1396,7244,2023-07-18,NA,CN,30.63,66228.45,66228.45,2021-06-04,2021,NA,NA,1,116,major,0,1,2.1,83,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,36366.86098901099,F
1397,6835,2023-07-18,NA,CN,12.86,50086.96,50086.96,2017-12-20,2017,NA,NA,1,565,major,0,1,5.6,83,NA,F,0,NA,NA,major_2023,NA,0.125547974,NA,29861.58901098901,20225.37098901099,F
1399,7235,2023-07-19,NA,CN,NA,NA,NA,2021-05-12,2021,NA,NA,1,360,major,0,NA,2.2,82,NA,F,0,NA,NA,major_2023,NA,0.078336892,NA,NA,NA,F
14,6733,2017-07-11,NA,CN,33.24,64993.92,64993.92,2017-05-17,2017,5.3,NA,0,297,major,0,1,0.2,71,NA,O,0,2022-09-14,0.03773584905660378,major_2017,0.09003215434083602,0.163609366,NA,57447.427596153844,7546.492403846154,C
140,6842,2018-02-20,0.0344,CN,17.36,29052.9,29052.9,2017-10-06,2017,2.4,NA,0,334,minor,0,1,0.4,22,N,F,0,2020-03-16,0.16666666666666669,minor_2018,0.05825242718446602,0.04393171,NA,41565.9888425926,-12513.088842592595,F
1400,7718,2023-07-20,NA,CN,11.09,26921.07,26921.07,2022-10-19,2022,NA,NA,NA,163,major,0,1,0.8,81,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-2940.51901098901,F
1401,7719,2023-07-20,NA,CN,8.53,41042.25,41042.25,2023-03-05,2023,NA,NA,NA,686,major,0,1,0.4,81,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,11180.66098901099,F
1402,7144,2023-07-21,NA,CN,5.12,16979.17,16979.17,2019-06-02,2019,4.4,NA,1,195,major,1,1,4.1,80,NA,F,1,2023-10-09,0.9318181818181817,major_2023,NA,0.042463214,2,29861.58901098901,-12882.419010989011,F
1403,7111,2023-07-24,NA,CN,14,29801.58,29801.58,2019-07-27,2019,NA,NA,0,85,major,0,1,4,77,NA,F,0,NA,NA,major_2023,NA,0.063722589,NA,29861.58901098901,-60.00901098900795,F
1404,7198,2023-07-24,NA,CN,11.84,27071.17,27071.17,2021-07-07,2021,NA,NA,1,145,major,0,1,2,77,NA,F,0,NA,NA,major_2023,NA,0.048830882,NA,29861.58901098901,-2790.4190109890114,F
1405,7714,2023-07-24,NA,CN,16.16,29956.83,29956.83,2023-02-17,2023,NA,NA,NA,360,major,0,1,0.4,77,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,95.24098901099205,F
1406,7269,2023-07-24,NA,CN,8.68,18229.55,18229.55,2022-04-04,2022,NA,NA,1,203,major,0,1,1.3,77,NA,F,0,NA,NA,major_2023,NA,0.06636843,NA,29861.58901098901,-11632.03901098901,F
1407,7675,2023-07-24,NA,CN,NA,NA,NA,2022-06-22,2022,NA,NA,1,310,major,0,NA,1.1,77,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1408,6759,2023-07-24,NA,CN,6.04,28585.94,28585.94,2017-06-30,2017,NA,NA,1,411,major,0,1,6.1,77,NA,F,0,NA,NA,major_2023,NA,0.136189621,NA,29861.58901098901,-1275.649010989011,F
1409,6759,2023-07-24,NA,CN,6.04,28585.94,28585.94,2017-06-30,2017,NA,NA,1,411,major,0,1,6.1,77,NA,F,0,NA,NA,major_2023,NA,0.136189621,NA,29861.58901098901,-1275.649010989011,F
141,6833,2018-02-12,0.716,CN,NA,NA,11682.59,2017-12-19,2017,3.8,NA,0,582,minor,0,1,0.2,30,Y,F,0,2021-09-30,0.052631578947368425,minor_2018,0.05825242718446602,0.042925372,NA,41565.9888425926,-29883.398842592596,F
1410,7252,2023-07-26,NA,CN,19.73,18115.32,18115.32,2021-10-03,2021,NA,NA,0,94,major,0,1,1.8,75,NA,F,0,NA,NA,major_2023,NA,0.031715352,NA,29861.58901098901,-11746.26901098901,F
1411,7721,2023-07-26,NA,CN,27.35,67041.9,67041.9,2022-07-25,2022,NA,NA,NA,230,major,0,1,1,75,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,37180.310989010984,F
1412,7667,2023-07-26,NA,CN,25.1,47141.11,47141.11,2022-09-29,2022,NA,NA,0,264,major,0,1,0.8,75,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,17279.52098901099,F
1413,7156,2023-07-27,NA,CN,6.02,25072.59,25072.59,2020-08-06,2020,NA,NA,0,130,major,0,1,3,74,NA,F,0,NA,NA,major_2023,NA,0.055745753,NA,29861.58901098901,-4788.99901098901,F
1414,5850,2023-07-27,NA,CN,6.02,25072.59,25072.59,2012-01-28,2012,NA,NA,1,130,major,1,1,11.5,74,NA,F,0,NA,NA,major_2023,NA,0.115330636,2,29861.58901098901,-4788.99901098901,F
1415,7091,2023-07-27,NA,CN,11.09,26921.07,26921.07,2018-10-03,2018,NA,2,0,689,major,0,1,4.8,74,NA,F,0,NA,NA,major_2023,NA,0.11682351,NA,29861.58901098901,-2940.51901098901,F
1416,7104,2023-07-27,NA,CN,6.44,8972.96,8972.96,2018-09-13,2018,NA,NA,0,360,major,0,1,4.9,74,NA,F,0,NA,NA,major_2023,NA,0.132525712,NA,29861.58901098901,-20888.62901098901,F
1417,5779,2023-07-31,NA,CN,3.27,11614.4,11614.4,2011-02-08,2011,NA,4,1,687,major,1,1,12.5,70,NA,F,0,NA,NA,major_2023,NA,0.134887366,2,29861.58901098901,-18247.18901098901,F
1418,7225,2023-08-01,NA,CN,6.12,18729.04,18729.04,2021-05-03,2021,NA,NA,1,360,major,0,1,2.2,69,NA,F,0,NA,NA,major_2023,NA,0.062271231,NA,29861.58901098901,-11132.549010989009,F
1419,NA,2023-08-31,NA,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,39,NA,C,0,NA,NA,major_2023,NA,NA,NA,NA,NA,C
142,6836,2018-02-13,0.125,CN,8.96,20486.28,20486.28,2017-09-29,2017,2,NA,0,604,minor,0,1,0.4,29,N,F,0,2019-09-23,0.2,minor_2018,0.05825242718446602,0.105414806,NA,41565.9888425926,-21079.708842592598,F
1420,NA,2023-08-31,NA,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,39,NA,C,0,NA,NA,major_2023,NA,NA,NA,NA,NA,C
1421,NA,2023-08-31,NA,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,1,NA,NA,39,NA,C,0,NA,NA,major_2023,NA,NA,2,NA,NA,C
1422,7722,2023-08-02,NA,CN,NA,NA,NA,2022-11-01,2022,NA,NA,NA,90,major,0,NA,0.8,68,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1424,6921,2023-08-03,NA,CN,10.34,22389.23,22389.23,2018-07-11,2018,NA,NA,1,240,major,1,1,5.1,67,NA,F,0,NA,NA,major_2023,NA,0.146927494,2,29861.58901098901,-7472.35901098901,F
1425,7723,2023-08-03,NA,CN,NA,NA,NA,2023-06-09,2023,NA,NA,NA,240,major,0,NA,0.2,67,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1427,7154,2023-08-04,NA,CN,8.27,19542.03,19542.03,2021-03-23,2021,NA,NA,1,360,major,0,1,2.4,66,NA,F,0,NA,NA,major_2023,NA,0.06636843,NA,29861.58901098901,-10319.55901098901,F
1428,7724,2023-08-05,NA,CN,NA,NA,NA,2022-11-04,2022,NA,NA,NA,175,major,0,NA,0.8,65,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1429,6860,2023-08-07,NA,CN,3.26,8225.69,8225.69,2018-02-12,2018,NA,1,1,117,major,0,1,5.5,63,NA,F,0,NA,NA,major_2023,NA,0.048097,NA,29861.58901098901,-21635.899010989007,F
143,6844,2018-02-22,0.0884,CN,16.8,47432.22,47432.22,2017-10-08,2017,4.9,NA,1,147,minor,0,1,0.4,20,N,F,0,2022-09-14,0.08163265306122448,minor_2018,0.05825242718446602,0.11667688,NA,41565.9888425926,5866.231157407405,F
1430,7237,2023-08-07,NA,CN,3.26,8225.69,8225.69,2021-09-30,2021,NA,NA,0,117,major,0,1,1.9,63,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-21635.899010989007,F
1431,6914,2023-08-08,NA,CN,16.38,85438.97,85438.97,2018-06-15,2018,NA,NA,1,156,major,0,1,5.1,62,NA,F,0,NA,NA,major_2023,NA,0.134451143,NA,29861.58901098901,55577.38098901099,F
1433,6707,2023-08-08,NA,CN,16.38,85438.97,85438.97,2016-10-09,2016,7,NA,0,240,major,0,1,6.8,62,NA,F,1,2023-10-09,0.9714285714285714,major_2023,NA,0.158242721,NA,29861.58901098901,55577.38098901099,F
1434,7262,2023-08-08,NA,CN,3.22,5185.51,5185.51,2021-08-08,2021,NA,NA,0,594,major,0,1,2,62,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-24676.079010989008,F
1435,7209,2023-08-09,NA,CN,12.8,27843.31,27843.31,2021-07-26,2021,NA,NA,1,215,major,0,1,2,61,NA,F,0,NA,NA,major_2023,NA,0.087487865,NA,29861.58901098901,-2018.2790109890084,F
1436,7161,2023-08-09,NA,CN,12.8,27843.31,27843.31,2020-09-15,2020,NA,NA,0,215,major,0,1,2.9,61,NA,F,0,NA,NA,major_2023,NA,0.067833443,NA,29861.58901098901,-2018.2790109890084,F
1437,7200,2023-08-11,NA,CN,8.4,18783.3,18783.3,2020-12-11,2020,NA,NA,0,194,major,0,1,2.7,59,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-11078.28901098901,F
1438,7727,2023-08-18,NA,CN,NA,NA,NA,2022-11-17,2022,NA,NA,NA,381,major,0,1,0.8,52,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1439,7214,2023-08-18,NA,CN,9.34,35057.97,35057.97,2020-09-18,2020,NA,NA,0,191,major,0,1,2.9,52,NA,F,0,NA,NA,major_2023,NA,0.051287845,NA,29861.58901098901,5196.3809890109915,F
144,6757,2018-02-19,0.0372,CN,10.41,51370.09,51370.09,2017-06-25,2017,4.3,NA,0,315,minor,0,1,0.7,23,N,F,0,2021-09-30,0.1627906976744186,minor_2018,0.05825242718446602,0.147645979,NA,41565.9888425926,9804.1011574074,F
1440,7725,2023-08-17,NA,CN,NA,NA,NA,2023-08-06,2023,NA,NA,NA,647,major,0,NA,0,53,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1441,7726,2023-08-17,NA,CN,NA,NA,NA,2023-08-06,2023,NA,NA,NA,647,major,0,NA,0,53,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1442,6572,2023-08-16,NA,CN,17.69,43762.32,43762.32,2015-10-14,2015,NA,1,1,225,major,1,1,7.8,54,NA,F,0,NA,NA,major_2023,NA,0.1259063,2,29861.58901098901,13900.73098901099,F
1443,6211,2023-08-15,NA,CN,13.69,43562.18,43562.18,2014-05-11,2014,NA,3,0,360,major,1,1,9.3,55,NA,F,0,NA,NA,major_2023,NA,0.06580473,2,29861.58901098901,13700.59098901099,F
1444,6759,2023-08-21,NA,CN,6.04,28585.94,28585.94,2017-06-30,2017,NA,NA,1,143,major,0,1,6.1,49,NA,F,0,NA,NA,major_2023,NA,0.136189621,NA,29861.58901098901,-1275.649010989011,F
1445,6185,2023-08-21,NA,CN,7.98,33691.28,33691.28,2014-03-25,2014,NA,2,0,325,major,0,1,9.4,49,NA,F,0,NA,NA,major_2023,NA,0.094763995,NA,29861.58901098901,3829.690989010989,F
1446,7099,2023-08-21,NA,CN,12.14,47006.56,47006.56,2018-09-26,2018,NA,NA,0,636,major,0,1,4.9,49,NA,F,0,NA,NA,major_2023,NA,0.113463858,NA,29861.58901098901,17144.970989010988,F
1447,7729,2023-08-21,NA,CN,NA,NA,NA,2023-08-11,2023,NA,NA,NA,679,major,0,NA,0,49,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1448,7730,2023-08-21,NA,CN,NA,NA,NA,2023-08-11,2023,NA,NA,NA,679,major,0,NA,0,49,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1449,6155,2023-08-21,NA,CN,12.14,47006.56,47006.56,2014-02-28,2014,NA,6,1,750,major,0,1,9.5,49,NA,F,0,NA,NA,major_2023,NA,0.096840637,NA,29861.58901098901,17144.970989010988,F
145,6847,2018-02-24,0.0524,CN,9.06,24758.25,24758.25,2017-10-10,2017,5.5,NA,0,124,minor,0,1,0.4,18,Y,F,0,2023-03-27,0.07272727272727274,minor_2018,0.05825242718446602,0.125267545,NA,41565.9888425926,-16807.738842592596,F
1451,7731,2023-08-22,NA,CN,8.53,41042.25,41042.25,2022-11-21,2022,NA,NA,NA,358,major,0,1,0.8,48,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,11180.66098901099,F
1452,7732,2023-08-23,NA,CN,NA,NA,NA,2023-08-13,2023,NA,NA,NA,230,major,0,NA,0,47,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1453,7664,2023-08-24,NA,CN,6.44,8972.96,8972.96,2022-09-23,2022,NA,NA,1,209,major,0,1,0.9,46,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-20888.62901098901,F
1454,7257,2023-08-24,NA,CN,12.34,37044.38,37044.38,2022-06-17,2022,NA,NA,0,282,major,0,1,1.2,46,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,7182.790989010988,F
1455,7734,2023-08-24,NA,CN,NA,NA,NA,2023-08-12,2023,NA,NA,NA,630,major,0,NA,0,46,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1456,7096,2023-08-24,NA,CN,8.34,19362.34,19362.34,2018-10-16,2018,NA,1,0,635,major,0,1,4.9,46,NA,F,0,NA,NA,major_2023,NA,0.078194936,NA,29861.58901098901,-10499.24901098901,F
1457,6914,2023-08-28,NA,CN,16.38,85438.97,85438.97,2018-06-15,2018,NA,NA,1,360,major,1,1,5.2,42,NA,F,0,NA,NA,major_2023,NA,0.134451143,2,29861.58901098901,55577.38098901099,F
1458,6707,2023-08-28,NA,CN,16.38,85438.97,85438.97,2016-10-09,2016,7,NA,0,99,major,1,1,6.9,42,NA,F,1,2023-10-09,0.9857142857142858,major_2023,NA,0.158242721,2,29861.58901098901,55577.38098901099,F
146,6191,2018-02-24,0.106,CN,17.81,34091.35,34091.35,2014-07-23,2014,NA,2,0,317,minor,1,1,3.6,18,N,F,0,NA,NA,minor_2018,0.05825242718446602,0.152350041,1,41565.9888425926,-7474.638842592598,F
1460,7733,2023-08-28,NA,CN,16.38,85438.97,85438.97,2022-11-27,2022,NA,NA,NA,165,major,0,1,0.8,42,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,55577.38098901099,F
1461,7206,2023-08-30,NA,CN,27.35,67041.9,67041.9,2020-12-04,2020,NA,NA,0,184,major,0,1,2.7,40,NA,F,0,NA,NA,major_2023,NA,0.053659488,NA,29861.58901098901,37180.310989010984,F
1462,7079,2023-08-31,NA,CN,8.67,96415.16,96415.16,2018-09-30,2018,NA,NA,0,150,major,0,1,4.9,39,NA,F,0,NA,NA,major_2023,NA,0.100071072,NA,29861.58901098901,66553.570989011,F
1463,6892,2023-08-31,NA,CN,11.05,52540.14,52540.14,2018-04-09,2018,NA,1,1,314,major,1,1,5.4,39,NA,F,0,NA,NA,major_2023,NA,0.106981911,2,29861.58901098901,22678.55098901099,F
1464,7219,2023-08-30,NA,CN,30.33,42225.16,42225.16,2021-04-26,2021,NA,NA,1,207,major,0,1,2.3,40,NA,F,0,NA,NA,major_2023,NA,0.079059043,NA,29861.58901098901,12363.570989010994,F
1465,7071,2023-08-30,NA,CN,9.96,24811.62,24811.62,2018-09-15,2018,NA,NA,1,301,major,1,1,5,40,NA,F,0,NA,NA,major_2023,NA,0.105773132,2,29861.58901098901,-5049.969010989011,F
1466,7718,2023-09-02,NA,CN,11.09,26921.07,26921.07,2022-10-19,2022,NA,NA,NA,214,major,0,1,0.9,37,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-2940.51901098901,F
1467,7665,2023-09-06,NA,CN,5.4,13626.3,13626.3,2022-10-01,2022,NA,NA,0,112,major,0,1,0.9,33,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-16235.28901098901,F
1468,6875,2023-09-07,NA,CN,15.82,51618.69,51618.69,2017-10-24,2017,NA,NA,0,112,major,1,1,5.9,32,NA,F,0,NA,NA,major_2023,NA,0.137304006,2,29861.58901098901,21757.100989010993,F
1469,6898,2023-09-07,NA,CN,15.82,51618.69,51618.69,2018-07-14,2018,NA,NA,1,360,major,0,1,5.1,32,NA,F,0,NA,NA,major_2023,NA,0.045338438,NA,29861.58901098901,21757.100989010993,F
147,6064,2018-02-26,0.0848,CN,13.88,10785.5,10785.5,2013-12-12,2013,6.3,2,0,297,minor,0,1,4.2,16,S,F,0,2020-03-16,0.6666666666666667,minor_2018,0.05825242718446602,0.106951668,NA,41565.9888425926,-30780.488842592596,F
1470,7735,2023-09-13,NA,CN,27.35,67041.9,67041.9,2022-12-13,2022,NA,NA,NA,169,major,0,1,0.8,26,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,37180.310989010984,F
1471,7736,2023-09-13,NA,CN,30.33,42225.16,42225.16,2022-09-12,2022,NA,NA,NA,200,major,0,1,1,26,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,12363.570989010994,F
1472,7261,2023-09-13,NA,CN,NA,NA,NA,2022-03-18,2022,NA,NA,1,234,major,0,NA,1.5,26,NA,F,0,NA,NA,major_2023,NA,0.066286867,NA,NA,NA,F
1473,7219,2023-09-13,NA,CN,30.33,42225.16,42225.16,2021-04-26,2021,NA,NA,1,266,major,0,1,2.4,26,NA,F,0,NA,NA,major_2023,NA,0.079059043,NA,29861.58901098901,12363.570989010994,F
1474,7737,2023-09-19,NA,CN,NA,NA,NA,2023-07-26,2023,NA,NA,NA,212,major,0,NA,0.2,20,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1475,7270,2023-09-21,NA,CN,5.3,10848.51,10848.51,2022-04-05,2022,NA,NA,0,360,major,0,1,1.5,18,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-19013.079010989008,F
1476,7738,2023-09-21,NA,CN,9.34,35057.97,35057.97,2022-12-21,2022,NA,NA,NA,295,major,0,1,0.8,18,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,5196.3809890109915,F
1477,7739,2023-09-21,NA,CN,NA,NA,NA,2023-05-07,2023,NA,NA,NA,585,major,0,NA,0.4,18,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1478,7670,2023-09-21,NA,CN,4.08,NA,NA,2022-03-12,2022,NA,NA,0,360,major,0,1,1.5,18,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,NA,F
1479,6554,2023-09-21,NA,CN,3.27,11614.4,11614.4,2015-09-26,2015,NA,2,0,360,major,0,1,8,18,NA,F,0,NA,NA,major_2023,NA,0.100920607,NA,29861.58901098901,-18247.18901098901,F
148,6152,2018-02-26,0.094,CN,13.88,10785.5,10785.5,2014-02-27,2014,6.1,1,1,360,minor,0,1,4,16,S,F,0,2020-03-16,0.6557377049180328,minor_2018,0.05825242718446602,0.047583796,NA,41565.9888425926,-30780.488842592596,F
1480,7251,2023-09-22,NA,CN,11.05,52540.14,52540.14,2021-05-09,2021,NA,NA,1,360,major,0,1,2.4,17,NA,F,0,NA,NA,major_2023,NA,0.048830882,NA,29861.58901098901,22678.55098901099,F
1481,6864,2023-09-22,NA,CN,10.83,19434.89,19434.89,2017-10-03,2017,NA,1,1,360,major,0,1,6,17,NA,F,0,NA,NA,major_2023,NA,0.114515009,NA,29861.58901098901,-10426.69901098901,F
1482,7740,2023-09-23,NA,CN,11.39,37276.79,37276.79,2022-09-22,2022,NA,NA,NA,115,major,0,1,1,16,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,7415.200989010991,F
1483,7189,2023-09-23,NA,CN,11.39,37276.79,37276.79,2020-10-15,2020,NA,NA,1,130,major,0,1,2.9,16,NA,F,0,NA,NA,major_2023,NA,0.108955912,NA,29861.58901098901,7415.200989010991,F
1484,7666,2023-09-23,NA,CN,3.22,5185.51,5185.51,2022-10-01,2022,NA,NA,1,217,major,0,1,1,16,NA,F,0,NA,NA,major_2023,NA,NA,NA,29861.58901098901,-24676.079010989008,F
1485,7741,2023-09-23,NA,CN,NA,NA,NA,2023-07-30,2023,NA,NA,NA,145,major,0,NA,0.2,16,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1486,7745,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,120,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1487,7746,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,138,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1488,7747,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,151,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1489,7748,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,163,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
149,6009,2018-02-28,0.0588,CN,8.24,15375.92,15375.92,2013-02-26,2013,NA,3,0,184,minor,1,1,5,14,Y,F,0,NA,NA,minor_2018,0.05825242718446602,0.106397225,1,41565.9888425926,-26190.0688425926,F
1490,7749,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,173,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1491,7750,2023-09-25,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,210,major,0,NA,1,6,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1492,7752,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,285,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1493,7744,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,105,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1494,7753,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,297,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1495,7754,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,305,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1496,7760,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,560,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1497,7762,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,620,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1498,NA,2023-09-27,NA,AR,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,4,NA,C,0,NA,NA,major_2023,NA,NA,NA,NA,NA,C
1499,7763,2023-09-26,NA,AR,NA,NA,NA,2022-09-25,2022,NA,NA,NA,630,major,0,NA,1,5,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
15,6370,2017-07-07,0.0608,CN,6.27,16628.27,16628.27,2014-07-17,2014,7.2,2,1,360,major,0,1,3,75,N,F,0,2021-09-30,0.41666666666666663,major_2017,0.09003215434083602,0.145704052,NA,57447.427596153844,-40819.15759615385,F
150,6846,2018-02-24,0.0424,CN,17.09,49520.6,49520.6,2017-02-23,2017,2,NA,0,226,minor,0,1,1,18,N,F,0,2019-03-09,0.5,minor_2018,0.05825242718446602,0.128968111,NA,41565.9888425926,7954.611157407402,F
1500,7765,2023-09-27,NA,AR,NA,NA,NA,2022-09-26,2022,NA,NA,NA,107,major,0,NA,1,4,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1501,7766,2023-09-27,NA,AR,NA,NA,NA,2022-09-26,2022,NA,NA,NA,116,major,0,NA,1,4,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1502,7767,2023-09-27,NA,AR,NA,NA,NA,2023-05-13,2023,NA,NA,NA,116,major,0,NA,0.4,4,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1503,7768,2023-09-27,NA,AR,NA,NA,NA,2022-09-26,2022,NA,NA,NA,130,major,0,NA,1,4,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1504,7779,2023-09-27,NA,AR,NA,NA,NA,2022-09-26,2022,NA,NA,NA,584,major,0,NA,1,4,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1505,7780,2023-09-27,NA,AR,NA,NA,NA,2022-09-26,2022,NA,NA,NA,591,major,0,NA,1,4,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
1506,7781,2023-09-27,NA,AR,NA,NA,NA,2022-09-26,2022,NA,NA,NA,601,major,0,NA,1,4,NA,F,0,NA,NA,major_2023,NA,NA,NA,NA,NA,F
